hkTimeUTC,timeUtc,selSBband,sBandPStat,sBandRStat,fswOpMode,fswSubOpMode,fswRebootCnt,fswMassMem,obcTemp,edacCnt,spDepStatX+,spDepStatX-,spDepStatY-,spDepGpioStatX+,spDepGpioStatX-,spCepGpioStatY-,antDepStatX+,antDepStatX-,spStationTempX+,spStationTempX-,spStationTempY-,spStationTempY+,spUpTopTempX+,spUpTopTempX-,spUpTopTempY-,spUpBotTempX+,spUpBotTempX-,spUpBotTempY-,adcEocY+Z-,adcEocY+Z+,adcEocY-Z-,adcEocY-Z+,adcAntX+,adcAntX-,adcPdhsCaseTemp,adcEwc27CaseTemp,epsDockDevFramStat,epsDockDevAdc1Stat,epsDockDevAdc2Stat,epsDockDevAdc3Stat,epsDockDevTempSenStat,epsDockDevRtcStat,epsMpptMode,epsAcuDevFramStat,epsAcuDevAdc1Stat,epsAcuDevAdc2Stat,epsAcuDevDac1Stat,epsAcuDevDac2Stat,epsAcuDevDac3Stat,epsAcuDevTempSenStat,bat1HeatEnableStat,bat2HeatEnableStat,epsPduDevFramStat,epsPduDevAdc1Stat,epsPduDevAdc2Stat,epsPduDevTempSenStat,epsPwrSwBatStat,epsPwrSwObcStat,epsPwrSwAocsStat,epsPwrSwGpsStat,epsPwrSwSBandStat,epsPwrSwAntStat,epsPwrSwEwc27Stat,epsPwrSwMs200Stat,swStatSolarPanel,swStatEwc27,swStatPdhs,swStatEocHeatZ+,swStatEocHeatZ-,swStatAntHeat,swStatBpxHeat,swStatBusHeat,pwrSwCurPdhsHeat,pwrSwCurObc,pwrSwCurAocs,pwrSwCurGps,pwrSwCurSBand,pwrSwCurAnt,pwrSwCurEwc27,pwrSwCurMs200,pwrSwCurSp,pwrSwVolPdhsHeat,pwrSwVolObc,pwrSwVolAocs,pwrSwVolGps,pwrSwVolSBand,pwrSwVolAnt,pwrSwVolEwc27,pwrSwVolMs200,pwrSwVolSp,pwrSwLatCntPdhsHeat,pwrSwLatCntObc,pwrSwLatCntAocs,pwrSwLatCntGps,pwrSwLatCntSBand,pwrSwLatCntAnt,pwrSwLatCntEwc27,pwrSwLatCntMs200,pwrSwLatCntSp,dockLatCntVccAcu,dockLatCntVccPdu,dockLatCntVbatAcu,dockLatCntVbatPdu,acuCurDepX+,acuCurDepX-,acuCurBodyX+X-,acuCurBodyY-,acuCurBodyY+,acuCurDepY-,acuVolDepX+,acuVolDepX-,acuVolBodyX+X-,acuVolBodyY-,acuVolBodyY+,acuVolDepY-,dockTemp1,dockTemp2,pduTemp,acuTemp1,acuTemp2,acuTemp3,battery1Temp1,battery1Temp2,battery1Temp3,battery1Temp4,battery2Temp1,battery2Temp2,battery2Temp3,battery2Temp4,batteryVol,chargeCur,dischargeCur,dockBootcause,acuBootcause,pduBootcause,bpx1Bootcause,bpx2Bootcause,sBandBootCause,sBandBoardTemp,sBandPaTemp,sBandTxCnt,sBandRxCnt,sBandBootCnt
2023-11-11 23:41:03,1699746063,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.5,-17.6,-38.3,38,-38.6,-38.4,37.4,-40.4,1.35,0.6227,1.5811,0.9728,49.7151,-30.039,14.0932,2.3839,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.209,0.516,0.602,0.001,-0.011,-0.005,0.012,0.868,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.039,1.098,0.056,0.074,0.033,0.011,17.464,17.383,17.464,17.531,13.192,13.058,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.617,0.646,0.294,0,0,0,5,5,2,36,36.7,36639682,10362595,363
2023-11-11 23:41:03,1699746063,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.5,-17.6,-38.3,38,-38.6,-38.4,37.4,-40.4,1.35,0.6227,1.5811,0.9728,49.7151,-30.039,14.0932,2.3839,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.209,0.516,0.602,0.001,-0.011,-0.005,0.012,0.868,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.039,1.098,0.056,0.074,0.033,0.011,17.464,17.383,17.464,17.531,13.192,13.058,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.617,0.646,0.294,0,0,0,5,5,2,36,36.7,36639682,10362595,363
2023-11-11 23:41:13,1699746073,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.5,-17.8,-38.4,38.3,-38.2,-38.4,37.6,-40.1,1.35,0.6227,1.5811,0.9146,49.6237,-30.039,14.1458,2.4409,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.206,0.57,0.602,0.001,-0.011,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.039,1.098,0.055,0.079,0.034,0.011,17.464,17.383,17.464,17.531,13.165,13.071,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,4,17,17,17,16,30.617,0.648,0.295,0,0,0,5,5,2,36.1,36.7,36640468,10362595,363
2023-11-11 23:41:13,1699746073,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.5,-17.8,-38.4,38.3,-38.2,-38.4,37.6,-40.1,1.35,0.6227,1.5811,0.9146,49.6237,-30.039,14.1458,2.4409,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.206,0.57,0.602,0.001,-0.011,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.244,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.039,1.098,0.055,0.079,0.034,0.011,17.464,17.383,17.464,17.531,13.165,13.071,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,4,17,17,17,16,30.617,0.648,0.295,0,0,0,5,5,2,36.1,36.7,36640468,10362595,363
2023-11-11 23:41:23,1699746083,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.3,-17.9,-38.4,38.5,-37.8,-38.5,37.9,-39.7,1.3211,0.6227,1.5811,0.8855,49.5326,-30.039,14.1985,2.4694,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.221,0.585,0.602,0.001,-0.011,-0.005,0.009,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.04,1.098,0.054,0.085,0.035,0.011,17.464,17.37,17.478,17.531,13.192,13.085,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.617,0.651,0.29,0,0,0,5,5,2,36.1,36.7,36641254,10362595,363
2023-11-11 23:41:23,1699746083,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.3,-17.9,-38.4,38.5,-37.8,-38.5,37.9,-39.7,1.3211,0.6227,1.5811,0.8855,49.5326,-30.039,14.1985,2.4694,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.221,0.585,0.602,0.001,-0.011,-0.005,0.009,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.04,1.098,0.054,0.085,0.035,0.011,17.464,17.37,17.478,17.531,13.192,13.085,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.617,0.651,0.29,0,0,0,5,5,2,36.1,36.7,36641254,10362595,363
2023-11-11 23:41:33,1699746093,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.3,-18,-38.4,38.8,-37.5,-38.5,38.1,-39.3,1.3211,0.6227,1.5811,0.8564,49.3963,-30.1179,14.2512,2.5263,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.221,0.522,0.611,0.001,-0.014,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.04,1.097,0.053,0.091,0.035,0.01,17.451,17.37,17.451,17.545,13.192,13.085,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.643,0.654,0.28,0,0,0,5,5,2,36.1,36.8,36642040,10362595,363
2023-11-11 23:41:33,1699746093,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-18,-12.5,-17.3,-18,-38.4,38.8,-37.5,-38.5,38.1,-39.3,1.3211,0.6227,1.5811,0.8564,49.3963,-30.1179,14.2512,2.5263,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.221,0.522,0.611,0.001,-0.014,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.04,1.097,0.053,0.091,0.035,0.01,17.451,17.37,17.451,17.545,13.192,13.085,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.643,0.654,0.28,0,0,0,5,5,2,36.1,36.8,36642040,10362595,363
2023-11-11 23:41:43,1699746103,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.9,-12.6,-17.2,-18.1,-38.4,39,-37.1,-38.5,38.3,-39,1.3211,0.6227,1.5811,0.8272,49.3057,-30.1179,14.2776,2.5548,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.233,0.519,0.611,-0.002,-0.011,-0.005,0.009,0.883,3.371,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.041,1.096,0.051,0.098,0.036,0.011,17.451,17.37,17.464,17.558,13.192,13.098,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.643,0.656,0.282,0,0,0,5,5,2,36.1,36.8,36642826,10362595,363
2023-11-11 23:41:43,1699746103,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.9,-12.6,-17.2,-18.1,-38.4,39,-37.1,-38.5,38.3,-39,1.3211,0.6227,1.5811,0.8272,49.3057,-30.1179,14.2776,2.5548,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.233,0.519,0.611,-0.002,-0.011,-0.005,0.009,0.883,3.371,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.041,1.096,0.051,0.098,0.036,0.011,17.451,17.37,17.464,17.558,13.192,13.098,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.643,0.656,0.282,0,0,0,5,5,2,36.1,36.8,36642826,10362595,363
2023-11-11 23:41:53,1699746113,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.6,-17.1,-18.3,-38.4,39.2,-36.7,-38.5,38.6,-38.6,1.3211,0.6227,1.5811,0.7688,49.2153,-30.1179,14.3303,2.6116,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.248,0.525,0.602,0.001,-0.011,-0.005,0.012,0.883,3.356,12.173,3.341,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.042,1.096,0.05,0.105,0.038,0.011,17.464,17.383,17.464,17.545,13.192,13.111,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.643,0.66,0.282,0,0,0,5,5,2,36.2,36.8,36643612,10362595,363
2023-11-11 23:41:53,1699746113,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.6,-17.1,-18.3,-38.4,39.2,-36.7,-38.5,38.6,-38.6,1.3211,0.6227,1.5811,0.7688,49.2153,-30.1179,14.3303,2.6116,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.248,0.525,0.602,0.001,-0.011,-0.005,0.012,0.883,3.356,12.173,3.341,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.042,1.096,0.05,0.105,0.038,0.011,17.464,17.383,17.464,17.545,13.192,13.111,35.7,34.8,38.5,37.7,37.6,37.5,6,4,6,5,17,17,17,16,30.643,0.66,0.282,0,0,0,5,5,2,36.2,36.8,36643612,10362595,363
2023-11-11 23:42:03,1699746123,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.6,-17,-18.4,-38.4,39.4,-36.4,-38.5,38.8,-38.3,1.3211,0.6227,1.5523,0.7397,49.1251,-30.1971,14.383,2.64,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.01,0.223,0.251,0.579,0.605,0.001,-0.011,-0.005,0.009,0.883,3.356,12.173,3.341,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.044,1.095,0.048,0.113,0.039,0.011,17.464,17.383,17.464,17.531,13.192,13.125,35.7,34.9,38.7,37.7,37.6,37.6,6,4,6,5,17,17,17,16,30.643,0.664,0.28,0,0,0,5,5,2,36.2,36.8,36644398,10362595,363
2023-11-11 23:42:03,1699746123,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.6,-17,-18.4,-38.4,39.4,-36.4,-38.5,38.8,-38.3,1.3211,0.6227,1.5523,0.7397,49.1251,-30.1971,14.383,2.64,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.01,0.223,0.251,0.579,0.605,0.001,-0.011,-0.005,0.009,0.883,3.356,12.173,3.341,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.044,1.095,0.048,0.113,0.039,0.011,17.464,17.383,17.464,17.531,13.192,13.125,35.7,34.9,38.7,37.7,37.6,37.6,6,4,6,5,17,17,17,16,30.643,0.664,0.28,0,0,0,5,5,2,36.2,36.8,36644398,10362595,363
2023-11-11 23:42:13,1699746133,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.7,-17,-18.5,-38.4,39.6,-36,-38.5,39,-37.9,1.3211,0.6227,1.5523,0.7104,49.0352,-30.2766,14.4357,2.6969,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.522,0.611,0.001,-0.011,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.046,1.094,0.046,0.121,0.04,0.011,17.464,17.383,17.464,17.545,13.192,13.138,35.7,34.9,38.7,37.7,37.7,37.6,6,4,6,5,17,17,17,16,30.643,0.669,0.282,0,0,0,5,5,2,36.2,36.8,36645184,10362595,363
2023-11-11 23:42:13,1699746133,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.7,-17,-18.5,-38.4,39.6,-36,-38.5,39,-37.9,1.3211,0.6227,1.5523,0.7104,49.0352,-30.2766,14.4357,2.6969,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.522,0.611,0.001,-0.011,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.046,1.094,0.046,0.121,0.04,0.011,17.464,17.383,17.464,17.545,13.192,13.138,35.7,34.9,38.7,37.7,37.7,37.6,6,4,6,5,17,17,17,16,30.643,0.669,0.282,0,0,0,5,5,2,36.2,36.8,36645184,10362595,363
2023-11-11 23:42:23,1699746143,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.8,-16.8,-18.6,-38.4,39.8,-35.6,-38.5,39.1,-37.5,1.3211,0.6227,1.5523,0.6812,48.9006,-30.2766,14.4884,2.7536,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.519,0.611,0.001,-0.014,-0.002,0.009,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.049,1.094,0.045,0.13,0.041,0.011,17.464,17.397,17.383,17.545,13.179,13.125,35.7,34.9,38.7,37.7,37.7,37.6,6,4,6,5,17,17,17,16,30.643,0.674,0.28,0,0,0,5,5,2,36.2,36.8,36645970,10362595,363
2023-11-11 23:42:23,1699746143,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.8,-16.8,-18.6,-38.4,39.8,-35.6,-38.5,39.1,-37.5,1.3211,0.6227,1.5523,0.6812,48.9006,-30.2766,14.4884,2.7536,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.519,0.611,0.001,-0.014,-0.002,0.009,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.049,1.094,0.045,0.13,0.041,0.011,17.464,17.397,17.383,17.545,13.179,13.125,35.7,34.9,38.7,37.7,37.7,37.6,6,4,6,5,17,17,17,16,30.643,0.674,0.28,0,0,0,5,5,2,36.2,36.8,36645970,10362595,363
2023-11-11 23:42:33,1699746153,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.9,-16.8,-18.6,-38.3,40,-35.3,-38.4,39.3,-37.2,1.3211,0.6227,1.5523,0.652,48.7665,-30.3564,14.5147,2.8103,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.519,0.602,0.001,-0.014,-0.005,0.009,0.883,3.356,12.173,3.371,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.052,1.093,0.044,0.14,0.041,0.011,17.464,17.397,17.464,17.531,13.192,13.138,35.7,34.9,38.5,38,37.7,37.6,6,4,6,5,17,17,17,16,30.643,0.679,0.279,0,0,0,5,5,2,36.3,36.8,36646756,10362595,363
2023-11-11 23:42:33,1699746153,0,0,0,0,6,0,1920,34.2,0,0,0,0,0,0,0,0,0,-17.8,-12.9,-16.8,-18.6,-38.3,40,-35.3,-38.4,39.3,-37.2,1.3211,0.6227,1.5523,0.652,48.7665,-30.3564,14.5147,2.8103,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.519,0.602,0.001,-0.014,-0.005,0.009,0.883,3.356,12.173,3.371,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.052,1.093,0.044,0.14,0.041,0.011,17.464,17.397,17.464,17.531,13.192,13.138,35.7,34.9,38.5,38,37.7,37.6,6,4,6,5,17,17,17,16,30.643,0.679,0.279,0,0,0,5,5,2,36.3,36.8,36646756,10362595,363
2023-11-11 23:42:43,1699746163,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.8,-13,-16.6,-18.8,-38.3,40.1,-34.9,-38.4,39.5,-36.8,1.3211,0.652,1.5523,0.6227,48.633,-30.4365,14.5674,2.867,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.531,0.608,0.001,-0.017,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.057,1.092,0.042,0.151,0.04,0.011,17.451,17.41,17.464,17.531,13.179,13.138,35.7,34.9,38.7,38,37.8,37.7,6,4,6,5,17,17,17,16,30.643,0.686,0.281,0,0,0,5,5,2,36.3,36.9,36647542,10362595,363
2023-11-11 23:42:43,1699746163,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.8,-13,-16.6,-18.8,-38.3,40.1,-34.9,-38.4,39.5,-36.8,1.3211,0.652,1.5523,0.6227,48.633,-30.4365,14.5674,2.867,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.251,0.531,0.608,0.001,-0.017,-0.005,0.012,0.883,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.057,1.092,0.042,0.151,0.04,0.011,17.451,17.41,17.464,17.531,13.179,13.138,35.7,34.9,38.7,38,37.8,37.7,6,4,6,5,17,17,17,16,30.643,0.686,0.281,0,0,0,5,5,2,36.3,36.9,36647542,10362595,363
2023-11-11 23:42:53,1699746173,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.7,-13.1,-16.6,-18.8,-38.2,40.3,-34.5,-38.3,39.7,-36.5,1.3211,0.652,1.5523,0.5935,48.4998,-30.5169,14.6201,2.8953,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.218,0.57,0.611,0.001,-0.011,-0.005,0.012,0.853,3.356,12.173,3.341,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.062,1.092,0.041,0.163,0.039,0.01,17.464,17.41,17.464,17.531,13.165,13.152,35.7,34.9,38.7,38,37.8,37.7,6,4,6,5,17,17,17,16,30.643,0.694,0.286,0,0,0,5,5,2,36.3,36.9,36648328,10362595,363
2023-11-11 23:42:53,1699746173,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.7,-13.1,-16.6,-18.8,-38.2,40.3,-34.5,-38.3,39.7,-36.5,1.3211,0.652,1.5523,0.5935,48.4998,-30.5169,14.6201,2.8953,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.218,0.57,0.611,0.001,-0.011,-0.005,0.012,0.853,3.356,12.173,3.341,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.062,1.092,0.041,0.163,0.039,0.01,17.464,17.41,17.464,17.531,13.165,13.152,35.7,34.9,38.7,38,37.8,37.7,6,4,6,5,17,17,17,16,30.643,0.694,0.286,0,0,0,5,5,2,36.3,36.9,36648328,10362595,363
2023-11-11 23:43:03,1699746183,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.7,-13.2,-16.5,-18.9,-38.1,40.5,-34.1,-38.2,39.8,-36.1,1.3211,0.652,1.5523,0.5642,48.323,-30.5977,14.6728,2.952,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.212,0.522,0.608,0.001,-0.011,-0.005,0.012,0.898,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.069,1.091,0.041,0.176,0.038,0.011,17.451,17.383,17.464,17.545,13.192,13.138,35.7,35,38.7,38,37.8,37.7,6,4,6,5,17,17,17,16,30.643,0.702,0.28,0,0,0,5,5,2,36.3,36.9,36649114,10362595,363
2023-11-11 23:43:03,1699746183,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.7,-13.2,-16.5,-18.9,-38.1,40.5,-34.1,-38.2,39.8,-36.1,1.3211,0.652,1.5523,0.5642,48.323,-30.5977,14.6728,2.952,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.223,0.212,0.522,0.608,0.001,-0.011,-0.005,0.012,0.898,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.069,1.091,0.041,0.176,0.038,0.011,17.451,17.383,17.464,17.545,13.192,13.138,35.7,35,38.7,38,37.8,37.7,6,4,6,5,17,17,17,16,30.643,0.702,0.28,0,0,0,5,5,2,36.3,36.9,36649114,10362595,363
2023-11-11 23:43:13,1699746193,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.6,-13.3,-16.4,-19,-38.1,40.6,-33.8,-38.1,40,-35.7,1.2921,0.652,1.5523,0.5349,48.191,-30.6787,14.6992,3.0085,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.226,0.209,0.525,0.602,0.001,-0.011,-0.005,0.009,0.868,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.076,1.09,0.04,0.19,0.036,0.011,17.464,17.41,17.464,17.558,13.179,13.152,35.7,35,38.7,38,37.9,37.7,6,4,6,5,17,17,17,16,30.643,0.711,0.279,0,0,0,5,5,2,36.3,36.9,36649900,10362595,363
2023-11-11 23:43:13,1699746193,0,0,0,0,6,0,1920,34.5,0,0,0,0,0,0,0,0,0,-17.6,-13.3,-16.4,-19,-38.1,40.6,-33.8,-38.1,40,-35.7,1.2921,0.652,1.5523,0.5349,48.191,-30.6787,14.6992,3.0085,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.007,0.226,0.209,0.525,0.602,0.001,-0.011,-0.005,0.009,0.868,3.356,12.173,3.356,5.017,0,0.229,0,5.033,0,138,0,0,0,0,0,0,0,0,0,0,0,0.076,1.09,0.04,0.19,0.036,0.011,17.464,17.41,17.464,17.558,13.179,13.152,35.7,35,38.7,38,37.9,37.7,6,4,6,5,17,17,17,16,30.643,0.711,0.279,0,0,0,5,5,2,36.3,36.9,36649900,10362595,363
